
 5.32201,  4.36841, 530.36344, 17.53725, -2.43805, -0.33413
 5.51580,  4.66006, 529.78192, 17.42953, -2.33745, -0.24252
 5.85749,  4.27611, 530.38002, 17.12934, -2.44058, -0.15821
 5.99452,  4.14621, 529.29975, 16.92596, -2.43120, -0.22633
 6.26520,  3.84370, 529.88737, 16.61371, -2.34251, -0.15871
 6.08504,  3.89561, 530.40242, 16.51917, -2.25065,  0.09994
 5.85535,  3.77370, 531.48268, 16.31464, -2.26256, -0.01489
 6.10196,  4.02552, 532.07334, 16.20465, -2.36632, -0.07917
 5.87604,  3.89145, 532.54071, 16.11011, -2.27446, -0.19504
 6.09318,  3.75270, 533.11178, 16.01557, -2.18261, -0.00986
 5.81928,  4.12558, 532.61287, 15.70220, -2.27699, -0.04539
 5.85818,  4.10096, 533.11983, 15.60766, -2.18513, -0.05906
 5.96969,  3.09098, 533.07131, 15.40541, -1.99268, -0.00993
 5.71131,  2.71577, 533.60004, 15.10522, -2.09580,  0.09314
 6.05046,  3.06295, 533.08030, 14.99750, -1.99520,  0.23264
 5.67476,  2.41919, 532.01804, 14.79412, -1.98583,  0.02871
 5.65751,  2.53243, 532.00980, 14.59186, -1.79337,  0.07090
 5.51883,  2.78669, 531.49438, 14.49621, -1.88459,  0.24080
 5.55077,  2.13218, 531.52102, 14.08830, -1.88712,  0.20123
 5.24824,  2.66537, 532.07863, 13.77604, -1.79842,  0.20422
 5.41894,  2.58322, 533.14629, 13.57151, -1.81033,  0.06982
 5.28396,  2.39023, 532.07061, 13.36814, -1.80095,  0.06389
 5.16889,  1.73162, 532.64897, 13.05588, -1.71225,  0.06354
 5.63182,  2.00771, 532.06244, 12.75797, -1.61102,  0.21970
 5.53669,  1.32805, 531.53304, 12.65025, -1.51042,  0.20512
 6.19364,  1.34194, 531.10346, 12.33687, -1.60480,  0.04005
 5.84943,  1.52297, 530.41412, 12.24461, -1.30858,  0.03396
 5.66225,  0.61020, 531.04979, 12.13461, -1.41235,  0.11607
 5.67443,  0.84579, 531.04795, 11.94442, -1.41171,  0.25250
 5.65333,  0.98180, 530.49661, 11.83670, -1.31111,  0.28894
 5.53134,  0.40675, 531.01140, 11.74217, -1.21926,  0.10506
 5.25806,  0.43787, 530.44978, 11.63444, -1.11866,  0.17824
 5.49570,  0.03708, 530.96738, 11.53991, -1.02680,  0.29697
 5.25787, -0.06455, 531.51052, 11.63556, -0.93558,  0.25384
 4.75891,  0.12286, 532.54106, 11.43103, -0.94748,  0.43425
 4.86983,  0.18978, 532.54317, 11.43103, -0.94748,  0.29251
 4.47596, -0.16774, 531.99756, 11.32331, -0.84688,  0.22077
 5.11980, -0.02856, 532.51716, 11.41896, -0.75566,  0.23032
 4.86319,  0.07358, 532.52531, 11.41896, -0.75566,  0.39684
 4.50590, -0.00906, 532.47103, 11.41896, -0.75566,  0.31406
 4.45638,  0.65605, 531.98421, 11.31124, -0.65506,  0.43724
 4.74043,  0.63055, 531.37674, 11.42124, -0.55129,  0.35405
 4.73112,  1.42427, 531.82215, 11.52896, -0.65190,  0.49994
 4.95975,  1.62884, 531.35293, 11.62349, -0.74375,  0.56831
 4.86232,  1.68399, 531.39487, 11.62349, -0.74375,  0.45245
 4.48027,  1.41585, 532.49772, 11.82687, -0.75313,  0.28403
