
 6.93252,  3.56484, 532.95507, 18.48198, -8.53274,  0.17528
 6.99666,  3.48456, 533.39624, 18.57763, -8.44152,  0.07145
 6.53908,  3.71105, 532.30439, 18.57991, -8.23715,  0.17904
 6.48131,  3.77986, 532.73859, 18.67556, -8.14593,  0.13813
 6.59463,  3.73774, 532.16739, 18.58330, -7.84971,  0.03081
 6.42425,  3.88965, 532.17129, 18.77349, -7.85034,  0.25372
 6.34098,  4.03669, 533.18821, 18.77461, -7.66727,  0.03146
 6.33647,  4.13384, 533.62937, 19.07591, -7.38106, -0.07954
 5.87153,  5.03140, 533.04857, 19.18591, -7.27730,  0.06810
 5.90909,  4.91054, 532.96192, 19.39156, -7.08231,  0.02836
 5.55223,  5.00793, 531.94884, 19.37837, -7.07357, -0.04730
 5.66396,  4.88973, 532.34633, 19.48949, -6.78673,  0.02241
 5.53664,  4.83040, 532.33555, 19.48949, -6.78673,  0.02625
 5.12150,  5.20888, 532.19601, 19.49288, -6.39929,  0.16023
 4.87410,  5.08544, 533.75620, 19.58965, -6.12498,  0.26341
 4.62060,  5.61946, 533.11833, 19.68758, -5.82940,  0.19193
 4.86948,  5.62811, 532.98199, 19.69097, -5.44196,  0.19685
 4.36496,  5.33901, 532.46894, 19.58325, -5.34136, -0.02807
 4.32235,  5.21893, 532.87077, 19.69436, -5.05452,  0.16936
 4.20837,  4.86702, 532.87129, 19.68229, -4.86269,  0.31166
 4.21953,  4.45115, 532.20628, 19.59003, -4.56647,  0.26711
 3.59440,  4.86464, 532.72398, 19.68569, -4.47525,  0.19636
 3.79894,  4.88753, 532.10033, 19.78361, -4.17966,  0.55522
 3.58265,  5.25478, 532.05709, 19.58136, -3.98721,  0.23506
 2.81971,  5.14802, 530.88447, 19.58363, -3.78284,  0.20255
 2.73192,  5.23829, 531.91485, 19.58475, -3.59977,  0.38054
 2.96066,  4.23891, 531.91078, 19.38249, -3.40731, -0.00828
 2.96958,  4.23241, 531.80578, 19.18023, -3.21485,  0.19060
 3.06418,  3.95052, 532.33819, 19.07363, -2.93117,  0.09608
 3.05122,  4.25567, 532.35790, 19.07363, -2.93117,  0.31454
 2.24048,  4.04120, 532.25912, 18.87137, -2.73871, -0.15618
 2.53053,  3.85130, 532.36051, 18.65365, -2.74187,  0.19908
 2.80793,  3.73346, 531.80432, 18.54593, -2.64127,  0.09980
 2.41046,  3.19894, 531.77958, 18.34367, -2.44882,  0.14313
 2.42403,  2.79667, 532.25755, 18.24913, -2.35696,  0.17111
 2.32719,  3.34598, 532.32136, 18.03142, -2.36012, -0.07914
 2.61742,  2.44244, 532.29216, 17.84123, -2.35949, -0.12225
 2.49620,  2.65484, 532.38161, 17.62351, -2.36265,  0.11113
 2.29659,  2.82638, 531.72726, 17.32559, -2.26141, -0.00672
 2.69676,  2.24969, 532.37108, 17.21560, -2.36517,  0.15684
 2.51807,  2.87840, 532.34078, 17.01334, -2.17272,  0.16692
 2.81945,  2.28296, 531.80120, 16.91769, -2.26394,  0.20250
 2.64272,  2.44540, 532.40277, 16.60543, -2.17525,  0.08919
 2.81177,  2.54064, 531.80799, 16.50978, -2.26647,  0.13648
 2.89434,  2.15706, 531.83335, 16.50978, -2.26647,  0.14948
 3.13592,  2.24590, 532.49390, 16.39978, -2.37023,  0.25310
 2.92522,  1.99843, 532.41025, 16.19752, -2.17777,  0.03919
 2.94108,  2.27842, 532.42376, 16.19752, -2.17777, -0.03231
 2.54438,  2.71775, 532.36798, 16.19752, -2.17777,  0.10928
