
 2.35297,  3.43012, 530.85827, 18.87346,  0.68275,  0.21247
 2.73161,  3.31983, 531.37327, 18.98118,  0.58215, -0.04685
 1.88860,  3.72624, 531.92560, 18.87118,  0.47839,  0.13695
 2.12464,  3.69568, 531.96761, 18.87118,  0.47839, -0.00018
 1.97842,  3.58337, 532.51203, 18.76119,  0.37463,  0.20999
 2.35878,  3.58672, 532.57657, 18.77325,  0.18280,  0.10529
 2.75171,  3.40417, 532.14490, 18.86779,  0.09095,  0.10248
 3.02976,  4.09142, 532.07687, 18.86779,  0.09095,  0.13987
 2.61275,  4.23701, 532.64921, 18.76986, -0.20464,  0.22457
 3.07280,  4.37029, 532.16689, 18.86440, -0.29650, -0.14396
 3.02359,  4.08998, 531.68582, 18.76874, -0.38772,  0.06837
 3.16912,  4.20887, 531.65999, 18.76874, -0.38772, -0.07895
 3.42250,  4.36500, 531.66478, 18.78081, -0.57954,  0.17471
 3.26185,  4.03685, 531.85538, 18.76535, -0.77516,  0.13504
 3.42953,  3.71392, 531.75576, 18.76535, -0.77516,  0.21418
 3.52629,  3.68895, 531.28211, 18.66970, -0.86638,  0.17883
 3.80224,  4.36431, 531.26805, 18.66970, -0.86638,  0.13964
 3.52313,  3.94978, 531.37305, 18.46405, -1.06137,  0.24798
 3.68354,  3.56139, 531.99805, 18.35405, -1.16513,  0.16790
 3.66320,  3.30229, 531.93029, 18.36612, -1.35695,  0.10738
 4.30641,  3.55944, 532.03914, 18.16047, -1.55194,  0.28618
 4.08205,  3.42262, 532.00875, 18.16047, -1.55194,  0.32331
 3.91558,  3.14112, 532.12530, 17.95482, -1.74692,  0.22519
 4.07282,  2.60251, 532.14540, 17.95482, -1.74692,  0.04261
 4.43708,  3.27147, 532.22258, 17.74917, -1.94191,  0.04383
 4.54362,  3.00071, 532.77963, 17.85689, -2.04251,  0.15109
 4.33350,  3.02360, 532.76550, 17.85689, -2.04251,  0.08076
 4.82658,  3.39247, 532.90462, 17.85350, -2.42995,  0.04849
 4.60335,  3.64097, 532.27732, 17.96349, -2.32619,  0.17695
 4.97406,  3.80171, 531.79192, 18.07010, -2.60987,  0.04980
 4.73784,  4.31047, 532.36806, 17.96010, -2.71363, -0.02213
 4.85155,  3.82477, 532.36355, 18.16236, -2.90609,  0.08272
 5.10133,  3.14758, 532.45224, 18.16236, -2.90609,  0.20359
 5.29204,  3.92425, 532.98843, 18.27008, -3.00669, -0.06876
 4.94876,  3.51204, 531.96920, 18.26897, -3.18977,  0.13321
 5.53217,  3.94914, 531.47056, 18.36350, -3.28162,  0.07748
 5.34315,  3.66041, 532.00891, 18.47122, -3.38222,  0.40650
 4.94793,  4.55390, 532.01236, 18.47122, -3.38222,  0.26141
 5.20352,  3.62009, 531.55816, 18.56576, -3.47408,  0.29935
 4.86349,  4.47228, 531.48322, 18.57783, -3.66590,  0.04381
 5.20965,  4.19007, 531.52992, 18.57783, -3.66590,  0.29825
 4.91305,  4.01012, 531.06269, 18.68443, -3.94958,  0.33580
 5.09679,  4.34697, 531.58888, 18.57444, -4.05334,  0.22974
 5.88594,  4.15718, 530.57541, 18.37106, -4.04397,  0.11310
 6.13657,  4.25381, 531.73103, 18.36879, -4.24833,  0.08530
 5.88010,  4.79207, 532.17811, 18.27425, -4.15647,  0.20995
 6.12916,  3.60945, 532.31237, 18.06860, -4.35146,  0.25937
 6.03174,  4.42209, 532.82491, 18.17632, -4.45206,  0.07530
 5.99764,  4.40646, 532.82073, 18.17632, -4.45206,  0.07994
 5.88490,  5.06474, 532.25683, 18.08067, -4.54328,  0.15251
 6.29183,  4.81745, 532.86739, 17.97067, -4.64704,  0.10760
 6.24516,  4.68549, 532.36561, 17.87502, -4.73827,  0.29617
 6.18117,  4.54008, 533.46746, 17.67048, -4.75017,  0.13276
 6.28368,  4.83773, 532.94664, 17.57483, -4.84139,  0.17930
 5.80611,  4.54902, 532.52832, 17.26146, -4.93578,  0.44239
 6.30393,  5.10960, 531.95131, 17.16580, -5.02700,  0.03714
 6.11626,  4.91712, 532.53808, 16.86562, -5.13013,  0.39222
 6.01796,  4.49914, 532.01301, 16.75789, -5.02953,  0.10656
 6.01503,  4.20418, 532.51865, 16.45771, -5.13266,  0.21942
 6.02285,  4.18157, 532.06175, 16.14433, -5.22704,  0.21329
 6.12660,  3.36080, 532.15919, 15.93868, -5.42202,  0.25898
 6.15139,  4.27067, 532.20821, 15.53078, -5.42455,  0.14567
 5.52514,  3.64231, 532.76957, 15.23059, -5.52768,  0.01444
