
 5.12038,  1.18114, 533.72626, 11.71654, -7.23145,  0.33504
 5.25351,  0.86120, 534.25196, 11.62201, -7.13959,  0.21016
 5.22156,  1.19225, 534.16105, 11.62201, -7.13959,  0.44203
 5.34572,  1.04484, 533.64152, 11.73200, -7.03583,  0.30733
 4.84571,  0.78122, 533.62524, 11.73200, -7.03583,  0.23153
 4.76917,  1.03147, 533.61104, 11.73200, -7.03583,  0.38633
 4.86351,  0.89261, 533.62683, 11.73200, -7.03583,  0.25430
 5.19127,  0.47328, 532.57214, 11.52863, -7.02645,  0.48012
 4.84138,  1.15700, 532.55629, 11.52863, -7.02645,  0.32289
 5.22954,  1.28207, 533.17222, 11.41863, -7.13021,  0.32565
 5.65445,  0.36875, 532.65384, 11.32298, -7.22143,  0.26225
 5.51863,  0.23784, 533.13882, 11.22844, -7.12958,  0.32895
 5.77056,  0.99927, 533.73741, 11.11844, -7.23334,  0.25461
 5.98853,  0.89920, 533.72677, 11.11844, -7.23334,  0.37327
 5.74279,  0.75171, 532.75530, 11.11733, -7.41642,  0.39884
 5.65879,  0.92918, 532.67623, 11.11733, -7.41642,  0.11899
 5.77224,  0.92066, 533.25155, 11.22505, -7.51702,  0.23145
 6.18095,  1.02871, 533.26805, 11.22505, -7.51702,  0.15036
 6.39988,  0.83208, 533.32882, 11.22505, -7.51702,  0.32361
 5.65511,  0.64015, 532.73871, 11.31958, -7.60888,  0.18917
 6.02966,  0.48691, 532.81464, 11.31958, -7.60888,  0.19165
 6.81129,  0.44407, 533.44269, 11.20959, -7.71264,  0.11519
 6.31977,  0.37467, 534.41489, 11.22277, -7.72138,  0.01464
 6.28008,  0.21475, 532.87348, 11.11393, -7.80386,  0.11562
 6.30499,  0.62454, 532.88738, 11.11393, -7.80386,  0.01233
 5.89720,  0.23164, 532.80076, 11.31958, -7.60888,  0.08210
 5.99478, -0.05688, 532.84038, 11.33165, -7.80070,  0.26605
 6.15073,  0.62283, 532.78349, 11.31958, -7.60888,  0.26362
 6.68455,  0.12206, 533.84656, 11.52296, -7.61825, -0.00866
 6.09816,  0.86629, 532.75030, 11.72749, -7.60635, -0.06155
 6.17484,  0.33673, 532.74551, 11.72749, -7.60635,  0.05183
 6.32479,  0.65964, 533.25696, 11.82315, -7.51513, -0.05363
 6.10018,  0.64352, 532.68050, 11.93314, -7.41136, -0.06797
 6.02851,  0.77045, 533.26141, 12.04086, -7.51197,  0.05188
 5.79183,  0.50791, 534.24866, 12.04198, -7.32889,  0.18662
 6.30759,  0.91740, 535.28516, 12.43555, -7.33890,  0.22571
 5.79858,  1.96141, 535.22573, 12.65327, -7.33574,  0.14731
 5.27595,  1.97027, 534.66104, 12.95346, -7.23261,  0.07533
 5.26168,  1.29856, 533.60248, 13.15799, -7.22070,  0.04850
 5.81531,  1.71152, 532.93992, 13.26798, -7.11694,  0.08190
 5.50306,  2.08816, 532.40389, 13.56817, -7.01381,  0.32751
 5.39986,  1.84303, 532.40641, 13.56817, -7.01381,  0.14372
 6.05466,  2.36762, 531.89300, 13.66271, -7.10567,  0.02956
 5.67860,  2.65734, 531.25184, 13.77270, -7.00191, -0.00555
 5.49829,  2.74155, 530.67810, 13.88270, -6.89815,  0.15475
 5.50907,  3.15822, 530.72595, 14.08495, -7.09060,  0.31638
 5.55309,  2.62944, 531.24244, 14.18061, -6.99938,  0.17244
 5.15210,  2.75423, 531.17105, 14.19607, -6.80376,  0.09965
 5.94130,  3.02187, 531.65499, 14.29172, -6.71254,  0.17175
 5.08588,  3.06477, 532.70644, 14.49510, -6.72192, -0.08195
 5.00595,  3.93500, 532.75316, 14.49510, -6.72192,  0.16185
 4.91350,  3.29514, 533.79056, 14.69848, -6.73130,  0.03381
 4.88739,  3.14617, 533.21153, 14.80847, -6.62754,  0.13852
 4.41333,  2.79646, 533.65729, 14.70187, -6.34386,  0.03015
 4.89200,  2.60350, 533.73065, 14.70187, -6.34386,  0.20509
 4.61901,  2.65865, 533.09489, 14.81186, -6.24009,  0.28817
 4.61070,  3.03429, 533.09599, 14.79980, -6.04827,  0.39141
 4.39026,  2.95417, 531.91550, 14.80207, -5.84391,  0.20978
